lon_east,lon_west,lat_south,lat_north,storm
348.483917,356.483917,47.351418,55.351418,42
349.760701,357.760701,47.77498,55.77498,42
351.037486,359.037486,48.198543,56.198543,42
352.31427,0.31427,48.622105,56.622105,42
353.222788,1.222788,49.131254,57.131254,42
354.131307,2.131307,49.640402,57.640402,42
355.039825,3.039825,50.149551,58.149551,42
355.713659,3.713659,50.634779,58.634779,42
356.387493,4.387493,51.120008,59.120008,42
357.061327,5.061327,51.605236,59.605236,42
357.759569,5.759569,52.08014,60.08014,42
358.457812,6.457812,52.555045,60.555045,42
359.156054,7.156054,53.029949,61.029949,42
359.666815,7.666815,53.451476,61.451476,42
0.177576,8.177576,53.873002,61.873002,42
0.688337,8.688337,54.294529,62.294529,42
0.976064,8.976064,54.67337,62.67337,42
1.263792,9.263792,55.052212,63.052212,42
1.551519,9.551519,55.431053,63.431053,42
1.754842,9.754842,55.760389,63.760389,42
1.958166,9.958166,56.089724,64.089724,42
2.161489,10.161489,56.41906,64.41906,42
2.188799,10.188799,56.730761,64.730761,42
2.216108,10.216108,57.042463,65.042463,42
2.243418,10.243418,57.354164,65.354164,42
2.266254,10.266254,57.643356,65.643356,42
2.289091,10.289091,57.932549,65.932549,42
2.311927,10.311927,58.221741,66.221741,42
2.164269,10.164269,58.52064,66.52064,42
2.016612,10.016612,58.81954,66.81954,42
1.868954,9.868954,59.118439,67.118439,42
1.724718,9.724718,59.360264,67.360264,42
1.580481,9.580481,59.602089,67.602089,42
1.436245,9.436245,59.843914,67.843914,42
1.194872,9.194872,60.18957,68.18957,42
0.9535,8.9535,60.535226,68.535226,42
0.712127,8.712127,60.880882,68.880882,42
0.543874,8.543874,61.175695,69.175695,42
0.375622,8.375622,61.470507,69.470507,42
0.207369,8.207369,61.76532,69.76532,42
359.935342,7.935342,61.964498,69.964498,42
359.663316,7.663316,62.163676,70.163676,42
359.391289,7.391289,62.362854,70.362854,42
358.919353,6.919353,62.484884,70.484884,42
358.447416,6.447416,62.606913,70.606913,42
357.97548,5.97548,62.728943,70.728943,42
357.773909,5.773909,62.854734,70.854734,42
357.572337,5.572337,62.980525,70.980525,42
357.370766,5.370766,63.106316,71.106316,42
357.014664,5.014664,63.257342,71.257342,42
356.658562,4.658562,63.408369,71.408369,42
356.30246,4.30246,63.559395,71.559395,42
355.713918,3.713918,63.598048,71.598048,42
355.125377,3.125377,63.636701,71.636701,42
354.536835,2.536835,63.675354,71.675354,42
354.07192,2.07192,63.677208,71.677208,42
353.607005,1.607005,63.679062,71.679062,42
353.14209,1.14209,63.680916,71.680916,42
352.948619,0.948619,63.819522,71.819522,42
352.755147,0.755147,63.958127,71.958127,42
352.561676,0.561676,64.096733,72.096733,42
352.052887,0.052887,64.059812,72.059812,42
351.544098,359.544098,64.022891,72.022891,42
351.035309,359.035309,63.98597,71.98597,42
350.584279,358.584279,63.755193,71.755193,42
350.13325,358.13325,63.524417,71.524417,42
349.68222,357.68222,63.29364,71.29364,42
349.274251,357.274251,62.631004,70.631004,42
348.866282,356.866282,61.968369,69.968369,42
348.458313,356.458313,61.305733,69.305733,42
348.427755,356.427755,61.135152,69.135152,42
348.397196,356.397196,60.964572,68.964572,42
348.366638,356.366638,60.793991,68.793991,42
348.310333,356.310333,60.702016,68.702016,42
348.254028,356.254028,60.610041,68.610041,42
348.197723,356.197723,60.518066,68.518066,42
348.05957,356.05957,60.460299,68.460299,42
347.921417,355.921417,60.402532,68.402532,42
347.783264,355.783264,60.344765,68.344765,42
347.532908,355.532908,60.342608,68.342608,42
347.282552,355.282552,60.340452,68.340452,42
347.032196,355.032196,60.338295,68.338295,42
346.885427,354.885427,60.2808,68.2808,42
346.738657,354.738657,60.223305,68.223305,42
346.591888,354.591888,60.16581,68.16581,42
346.213104,354.213104,60.075581,68.075581,42
345.83432,353.83432,59.985352,67.985352,42
345.455536,353.455536,59.895123,67.895123,42
345.195577,353.195577,59.834095,67.834095,42
344.935618,352.935618,59.773068,67.773068,42
344.675659,352.675659,59.71204,67.71204,42
344.468567,352.468567,59.557841,67.557841,42
344.261474,352.261474,59.403642,67.403642,42
344.054382,352.054382,59.249443,67.249443,42
343.820017,351.820017,58.850324,66.850324,42
343.585653,351.585653,58.451205,66.451205,42
343.351288,351.351288,58.052086,66.052086,42
343.412466,351.412466,57.78925,65.78925,42
343.473643,351.473643,57.526413,65.526413,42
343.534821,351.534821,57.263577,65.263577,42
326.420044,334.420044,59.579746,67.579746,43
326.847677,334.847677,59.449002,67.449002,43
327.275309,335.275309,59.318259,67.318259,43
327.702942,335.702942,59.187515,67.187515,43
328.047923,336.047923,58.879463,66.879463,43
328.392904,336.392904,58.571411,66.571411,43
328.737885,336.737885,58.263359,66.263359,43
329.536652,337.536652,57.88325,65.88325,43
330.335419,338.335419,57.503141,65.503141,43
331.134186,339.134186,57.123032,65.123032,43
331.573771,339.573771,56.905486,64.905486,43
332.013357,340.013357,56.68794,64.68794,43
332.452942,340.452942,56.470394,64.470394,43
330.899933,338.899933,56.924881,64.924881,43
329.346924,337.346924,57.379368,65.379368,43
327.793915,335.793915,57.833855,65.833855,43
327.208974,335.208974,58.060463,66.060463,43
326.624034,334.624034,58.287072,66.287072,43
326.039093,334.039093,58.51368,66.51368,43
326.436686,334.436686,58.484734,66.484734,43
326.83428,334.83428,58.455788,66.455788,43
327.231873,335.231873,58.426842,66.426842,43
327.587016,335.587016,58.386308,66.386308,43
327.942159,335.942159,58.345775,66.345775,43
328.297302,336.297302,58.305241,66.305241,43
328.722676,336.722676,58.220185,66.220185,43
329.148051,337.148051,58.135128,66.135128,43
329.573425,337.573425,58.050072,66.050072,43
330.057576,338.057576,57.918389,65.918389,43
330.541728,338.541728,57.786705,65.786705,43
331.025879,339.025879,57.655022,65.655022,43
331.61439,339.61439,57.543029,65.543029,43
332.202901,340.202901,57.431035,65.431035,43
332.791412,340.791412,57.319042,65.319042,43
333.443064,341.443064,57.154974,65.154974,43
334.094716,342.094716,56.990907,64.990907,43
334.746368,342.746368,56.826839,64.826839,43
335.604512,343.604512,56.636172,64.636172,43
336.462657,344.462657,56.445504,64.445504,43
337.320801,345.320801,56.254837,64.254837,43
338.281342,346.281342,56.121371,64.121371,43
339.241882,347.241882,55.987905,63.987905,43
340.202423,348.202423,55.854439,63.854439,43
341.051351,349.051351,55.734036,63.734036,43
341.900279,349.900279,55.613632,63.613632,43
342.749207,350.749207,55.493229,63.493229,43
343.587342,351.587342,55.330793,63.330793,43
344.425476,352.425476,55.168356,63.168356,43
345.263611,353.263611,55.00592,63.00592,43
346.121491,354.121491,54.79687,62.79687,43
346.97937,354.97937,54.587819,62.587819,43
347.83725,355.83725,54.378769,62.378769,43
348.746104,356.746104,54.150384,62.150384,43
349.654958,357.654958,53.922,61.922,43
350.563812,358.563812,53.693615,61.693615,43
351.45166,359.45166,53.489649,61.489649,43
352.339508,0.339508,53.285684,61.285684,43
353.227356,1.227356,53.081718,61.081718,43
354.278665,2.278665,52.819201,60.819201,43
355.329973,3.329973,52.556684,60.556684,43
356.381282,4.381282,52.294167,60.294167,43
357.406253,5.406253,51.994591,59.994591,43
358.431225,6.431225,51.695015,59.695015,43
359.456196,7.456196,51.395439,59.395439,43
0.378094,8.378094,51.298241,59.298241,43
1.299992,9.299992,51.201042,59.201042,43
2.22189,10.22189,51.103844,59.103844,43
3.101098,11.101098,51.074684,59.074684,43
3.980305,11.980305,51.045525,59.045525,43
4.859513,12.859513,51.016365,59.016365,43
5.846832,13.846832,51.039986,59.039986,43
6.834151,14.834151,51.063606,59.063606,43
7.82147,15.82147,51.087227,59.087227,43
8.653556,16.653556,51.080711,59.080711,43
9.485643,17.485643,51.074196,59.074196,43
10.317729,18.317729,51.06768,59.06768,43
11.01842,19.01842,51.029046,59.029046,43
11.719111,19.719111,50.990412,58.990412,43
12.419802,20.419802,50.951778,58.951778,43
13.106689,21.106689,50.894737,58.894737,43
13.793576,21.793576,50.837696,58.837696,43
14.480463,22.480463,50.780655,58.780655,43
15.058747,23.058747,50.754529,58.754529,43
15.637031,23.637031,50.728404,58.728404,43
16.215315,24.215315,50.702278,58.702278,43
16.641885,24.641885,50.732239,58.732239,43
17.068456,25.068456,50.762199,58.762199,43
17.495026,25.495026,50.79216,58.79216,43
17.86301,25.86301,50.852812,58.852812,43
18.230994,26.230994,50.913465,58.913465,43
18.598978,26.598978,50.974117,58.974117,43
18.962869,26.962869,51.047108,59.047108,43
19.32676,27.32676,51.120098,59.120098,43
19.690651,27.690651,51.193089,59.193089,43
19.941507,27.941507,51.28992,59.28992,43
20.192362,28.192362,51.386751,59.386751,43
20.443218,28.443218,51.483582,59.483582,43
20.497134,28.497134,51.591229,59.591229,43
20.551049,28.551049,51.698875,59.698875,43
20.604965,28.604965,51.806522,59.806522,43
20.359444,28.359444,51.765354,59.765354,43
20.113922,28.113922,51.724186,59.724186,43
19.868401,27.868401,51.683018,59.683018,43
19.460552,27.460552,51.378316,59.378316,43
19.052704,27.052704,51.073615,59.073615,43
18.644855,26.644855,50.768913,58.768913,43
18.651609,26.651609,50.673703,58.673703,43
18.658363,26.658363,50.578494,58.578494,43
18.665117,26.665117,50.483284,58.483284,43
18.791115,26.791115,50.546224,58.546224,43
18.917112,26.917112,50.609164,58.609164,43
19.04311,27.04311,50.672104,58.672104,43
19.898087,27.898087,50.792987,58.792987,43
20.753065,28.753065,50.913869,58.913869,43
21.608042,29.608042,51.034752,59.034752,43
22.008398,30.008398,51.011854,59.011854,43
22.408755,30.408755,50.988955,58.988955,43
22.809111,30.809111,50.966057,58.966057,43
23.396281,31.396281,51.020819,59.020819,43
23.98345,31.98345,51.075582,59.075582,43
24.57062,32.57062,51.130344,59.130344,43
292.57843,300.57843,37.116207,45.116207,44
293.230865,301.230865,36.993645,44.993645,44
293.883301,301.883301,36.871082,44.871082,44
294.535736,302.535736,36.74852,44.74852,44
295.538554,303.538554,36.688726,44.688726,44
296.541371,304.541371,36.628932,44.628932,44
297.544189,305.544189,36.569138,44.569138,44
298.690297,306.690297,36.572131,44.572131,44
299.836405,307.836405,36.575124,44.575124,44
300.982513,308.982513,36.578117,44.578117,44
302.028869,310.028869,36.646305,44.646305,44
303.075226,311.075226,36.714493,44.714493,44
304.121582,312.121582,36.782681,44.782681,44
305.221608,313.221608,36.844223,44.844223,44
306.321635,314.321635,36.905766,44.905766,44
307.421661,315.421661,36.967308,44.967308,44
308.618998,316.618998,37.07579,45.07579,44
309.816335,317.816335,37.184273,45.184273,44
311.013672,319.013672,37.292755,45.292755,44
312.152252,320.152252,37.492774,45.492774,44
313.290833,321.290833,37.692792,45.692792,44
314.429413,322.429413,37.892811,45.892811,44
315.556112,323.556112,38.150403,46.150403,44
316.68281,324.68281,38.407996,46.407996,44
317.809509,325.809509,38.665588,46.665588,44
318.796793,326.796793,38.961806,46.961806,44
319.784078,327.784078,39.258023,47.258023,44
320.771362,328.771362,39.554241,47.554241,44
321.854329,329.854329,40.097539,48.097539,44
322.937297,330.937297,40.640837,48.640837,44
324.020264,332.020264,41.184135,49.184135,44
324.8408,332.8408,41.671433,49.671433,44
325.661337,333.661337,42.158732,50.158732,44
326.481873,334.481873,42.64603,50.64603,44
327.420553,335.420553,43.320776,51.320776,44
328.359233,336.359233,43.995523,51.995523,44
329.297913,337.297913,44.670269,52.670269,44
330.118775,338.118775,45.301646,53.301646,44
330.939636,338.939636,45.933023,53.933023,44
331.760498,339.760498,46.5644,54.5644,44
332.490061,340.490061,47.136527,55.136527,44
333.219625,341.219625,47.708654,55.708654,44
333.949188,341.949188,48.280781,56.280781,44
334.69992,342.69992,48.91148,56.91148,44
335.450653,343.450653,49.542179,57.542179,44
336.201385,344.201385,50.172878,58.172878,44
336.840749,344.840749,50.6309,58.6309,44
337.480112,345.480112,51.088922,59.088922,44
338.119476,346.119476,51.546944,59.546944,44
338.641194,346.641194,51.878695,59.878695,44
339.162913,347.162913,52.210447,60.210447,44
339.684631,347.684631,52.542198,60.542198,44
340.144775,348.144775,52.761477,60.761477,44
340.604919,348.604919,52.980756,60.980756,44
341.065063,349.065063,53.200035,61.200035,44
341.466532,349.466532,53.294894,61.294894,44
341.868001,349.868001,53.389753,61.389753,44
342.26947,350.26947,53.484612,61.484612,44
342.835347,350.835347,53.530396,61.530396,44
343.401225,351.401225,53.57618,61.57618,44
343.967102,351.967102,53.621964,61.621964,44
344.76413,352.76413,53.732758,61.732758,44
345.561157,353.561157,53.843552,61.843552,44
346.358185,354.358185,53.954346,61.954346,44
347.238017,355.238017,54.08046,62.08046,44
348.117849,356.117849,54.206573,62.206573,44
348.997681,356.997681,54.332687,62.332687,44
350.307506,358.307506,54.667394,62.667394,44
351.61733,359.61733,55.0021,63.0021,44
352.927155,0.927155,55.336807,63.336807,44
354.40055,2.40055,55.732737,63.732737,44
355.873944,3.873944,56.128667,64.128667,44
357.347339,5.347339,56.524597,64.524597,44
358.43368,6.43368,56.662962,64.662962,44
359.52002,7.52002,56.801328,64.801328,44
0.606361,8.606361,56.939693,64.939693,44
1.45472,9.45472,57.152065,65.152065,44
2.303078,10.303078,57.364437,65.364437,44
3.151437,11.151437,57.576809,65.576809,44
3.471601,11.471601,57.729408,65.729408,44
3.791764,11.791764,57.882008,65.882008,44
4.111928,12.111928,58.034607,66.034607,44
4.865749,12.865749,58.01232,66.01232,44
5.619569,13.619569,57.990034,65.990034,44
6.37339,14.37339,57.967747,65.967747,44
8.730014,16.730014,57.38342,65.38342,44
11.086638,19.086638,56.799094,64.799094,44
13.443262,21.443262,56.214767,64.214767,44
14.556406,22.556406,56.028363,64.028363,44
15.66955,23.66955,55.84196,63.84196,44
16.782694,24.782694,55.655556,63.655556,44
17.402643,25.402643,55.497887,63.497887,44
18.022593,26.022593,55.340218,63.340218,44
18.642542,26.642542,55.182549,63.182549,44
19.47997,27.47997,54.979799,62.979799,44
20.317397,28.317397,54.777049,62.777049,44
21.154825,29.154825,54.574299,62.574299,44
21.99201,29.99201,54.315326,62.315326,44
22.829195,30.829195,54.056352,62.056352,44
23.66638,31.66638,53.797379,61.797379,44
24.621709,32.621709,53.505366,61.505366,44
25.577037,33.577037,53.213354,61.213354,44
26.532366,34.532366,52.921341,60.921341,44
27.590047,35.590047,52.451996,60.451996,44
28.647729,36.647729,51.982651,59.982651,44
29.70541,37.70541,51.513306,59.513306,44
31.174271,39.174271,50.366015,58.366015,44
32.643131,40.643131,49.218725,57.218725,44
34.111992,42.111992,48.071434,56.071434,44
34.809372,42.809372,47.799826,55.799826,44
35.506752,43.506752,47.528219,55.528219,44
36.204132,44.204132,47.256611,55.256611,44
36.869048,44.869048,47.036273,55.036273,44
37.533963,45.533963,46.815934,54.815934,44
38.198879,46.198879,46.595596,54.595596,44
39.098877,47.098877,46.496621,54.496621,44
39.998874,47.998874,46.397647,54.397647,44
40.898872,48.898872,46.298672,54.298672,44
41.478996,49.478996,46.245672,54.245672,44
42.05912,50.05912,46.192671,54.192671,44
42.639244,50.639244,46.139671,54.139671,44
43.205605,51.205605,46.059107,54.059107,44
43.771965,51.771965,45.978544,53.978544,44
44.338326,52.338326,45.89798,53.89798,44
44.995873,52.995873,45.823928,53.823928,44
45.653419,53.653419,45.749875,53.749875,44
46.310966,54.310966,45.675823,53.675823,44
46.976842,54.976842,45.725361,53.725361,44
47.642718,55.642718,45.774898,53.774898,44
48.308594,56.308594,45.824436,53.824436,44
48.40087,56.40087,45.951565,53.951565,44
48.493147,56.493147,46.078693,54.078693,44
48.585423,56.585423,46.205822,54.205822,44
49.02096,57.02096,46.604215,54.604215,44
49.456496,57.456496,47.002608,55.002608,44
49.892033,57.892033,47.401001,55.401001,44
51.15975,59.15975,48.117119,56.117119,44
52.427466,60.427466,48.833237,56.833237,44
53.695183,61.695183,49.549355,57.549355,44
54.369259,62.369259,49.759265,57.759265,44
55.043335,63.043335,49.969175,57.969175,44
55.717411,63.717411,50.179085,58.179085,44
56.366548,64.366548,50.408695,58.408695,44
57.015685,65.015685,50.638306,58.638306,44
57.664822,65.664822,50.867916,58.867916,44
58.266968,66.266968,51.113427,59.113427,44
58.869114,66.869114,51.358939,59.358939,44
59.47126,67.47126,51.60445,59.60445,44
60.08021,68.08021,51.802379,59.802379,44
60.689161,68.689161,52.000309,60.000309,44
61.298111,69.298111,52.198238,60.198238,44
61.851451,69.851451,52.297326,60.297326,44
62.40479,70.40479,52.396414,60.396414,44
62.95813,70.95813,52.495502,60.495502,44
63.562472,71.562472,52.637342,60.637342,44
64.166814,72.166814,52.779181,60.779181,44
64.771156,72.771156,52.921021,60.921021,44
65.650657,73.650657,53.170486,61.170486,44
66.530159,74.530159,53.41995,61.41995,44
67.40966,75.40966,53.669415,61.669415,44
68.178383,76.178383,53.799417,61.799417,44
68.947105,76.947105,53.92942,61.92942,44
69.715828,77.715828,54.059422,62.059422,44
71.310669,79.310669,54.704796,62.704796,44
72.90551,80.90551,55.35017,63.35017,44
74.500351,82.500351,55.995544,63.995544,44
75.822517,83.822517,56.724189,64.724189,44
77.144684,85.144684,57.452835,65.452835,44
78.46685,86.46685,58.18148,66.18148,44
79.423981,87.423981,58.846687,66.846687,44
80.381111,88.381111,59.511894,67.511894,44
81.338242,89.338242,60.177101,68.177101,44
81.843656,89.843656,60.124326,68.124326,44
82.349071,90.349071,60.071551,68.071551,44
82.854485,90.854485,60.018776,68.018776,44
83.139934,91.139934,59.758656,67.758656,44
83.425382,91.425382,59.498535,67.498535,44
83.710831,91.710831,59.238415,67.238415,44
83.74247,91.74247,58.589223,66.589223,44
83.774109,91.774109,57.940032,65.940032,44
83.805748,91.805748,57.29084,65.29084,44
84.909818,92.909818,57.603794,65.603794,44
86.013888,94.013888,57.916748,65.916748,44
87.117958,95.117958,58.229702,66.229702,44
88.294963,96.294963,58.372049,66.372049,44
89.471967,97.471967,58.514395,66.514395,44
90.648972,98.648972,58.656742,66.656742,44
91.630206,99.630206,58.687619,66.687619,44
92.61144,100.61144,58.718497,66.718497,44
93.592674,101.592674,58.749374,66.749374,44
94.82122,102.82122,58.978215,66.978215,44
96.049767,104.049767,59.207057,67.207057,44
97.278313,105.278313,59.435898,67.435898,44
280.968842,288.968842,43.948105,51.948105,45
281.505209,289.505209,44.296789,52.296789,45
282.041575,290.041575,44.645472,52.645472,45
282.577942,290.577942,44.994156,52.994156,45
282.948578,290.948578,45.167224,53.167224,45
283.319214,291.319214,45.340291,53.340291,45
283.68985,291.68985,45.513359,53.513359,45
284.038117,292.038117,45.585286,53.585286,45
284.386383,292.386383,45.657214,53.657214,45
284.73465,292.73465,45.729141,53.729141,45
285.094167,293.094167,45.712805,53.712805,45
285.453685,293.453685,45.69647,53.69647,45
285.813202,293.813202,45.680134,53.680134,45
285.742422,293.742422,45.418825,53.418825,45
285.671641,293.671641,45.157515,53.157515,45
285.600861,293.600861,44.896206,52.896206,45
285.882558,293.882558,44.733018,52.733018,45
286.164256,294.164256,44.569831,52.569831,45
286.445953,294.445953,44.406643,52.406643,45
286.940928,294.940928,44.128485,52.128485,45
287.435903,295.435903,43.850328,51.850328,45
287.930878,295.930878,43.57217,51.57217,45
288.23877,296.23877,43.564828,51.564828,45
288.546661,296.546661,43.557486,51.557486,45
288.854553,296.854553,43.550144,51.550144,45
289.08021,297.08021,43.75703,51.75703,45
289.305868,297.305868,43.963917,51.963917,45
289.531525,297.531525,44.170803,52.170803,45
290.115062,298.115062,44.245593,52.245593,45
290.698598,298.698598,44.320382,52.320382,45
291.282135,299.282135,44.395172,52.395172,45
291.827932,299.827932,44.526278,52.526278,45
292.373728,300.373728,44.657384,52.657384,45
292.919525,300.919525,44.78849,52.78849,45
293.143453,301.143453,44.835661,52.835661,45
293.367381,301.367381,44.882833,52.882833,45
293.591309,301.591309,44.930004,52.930004,45
293.839417,301.839417,44.992166,52.992166,45
294.087524,302.087524,45.054327,53.054327,45
294.335632,302.335632,45.116489,53.116489,45
294.803345,302.803345,45.223214,53.223214,45
295.271057,303.271057,45.32994,53.32994,45
295.73877,303.73877,45.436665,53.436665,45
296.260214,304.260214,45.531234,53.531234,45
296.781657,304.781657,45.625802,53.625802,45
297.303101,305.303101,45.720371,53.720371,45
298.035228,306.035228,45.868439,53.868439,45
298.767354,306.767354,46.016506,54.016506,45
299.499481,307.499481,46.164574,54.164574,45
300.63148,308.63148,46.492447,54.492447,45
301.763478,309.763478,46.82032,54.82032,45
302.895477,310.895477,47.148193,55.148193,45
303.43397,311.43397,47.302659,55.302659,45
303.972463,311.972463,47.457125,55.457125,45
304.510956,312.510956,47.611591,55.611591,45
305.000916,313.000916,47.734783,55.734783,45
305.490875,313.490875,47.857975,55.857975,45
305.980835,313.980835,47.981167,55.981167,45
306.420003,314.420003,48.056988,56.056988,45
306.859172,314.859172,48.132809,56.132809,45
307.29834,315.29834,48.20863,56.20863,45
307.661692,315.661692,48.284254,56.284254,45
308.025045,316.025045,48.359877,56.359877,45
308.388397,316.388397,48.435501,56.435501,45
308.745717,316.745717,48.517963,56.517963,45
309.103038,317.103038,48.600426,56.600426,45
309.460358,317.460358,48.682888,56.682888,45
309.737132,317.737132,48.590445,56.590445,45
310.013906,318.013906,48.498003,56.498003,45
310.29068,318.29068,48.40556,56.40556,45
310.590617,318.590617,48.140407,56.140407,45
310.890554,318.890554,47.875253,55.875253,45
311.190491,319.190491,47.6101,55.6101,45
311.083374,319.083374,47.196472,55.196472,45
310.976258,318.976258,46.782845,54.782845,45
310.869141,318.869141,46.369217,54.369217,45
311.383504,319.383504,46.409552,54.409552,45
311.897868,319.897868,46.449888,54.449888,45
312.412231,320.412231,46.490223,54.490223,45
312.98117,320.98117,46.406006,54.406006,45
313.55011,321.55011,46.321789,54.321789,45
314.119049,322.119049,46.237572,54.237572,45
314.777913,322.777913,46.164247,54.164247,45
315.436778,323.436778,46.090922,54.090922,45
316.095642,324.095642,46.017597,54.017597,45
316.791117,324.791117,45.831376,53.831376,45
317.486593,325.486593,45.645156,53.645156,45
318.182068,326.182068,45.458935,53.458935,45
318.783447,326.783447,45.149159,53.149159,45
319.384827,327.384827,44.839382,52.839382,45
319.986206,327.986206,44.529606,52.529606,45
320.412445,328.412445,43.726507,51.726507,45
320.838684,328.838684,42.923407,50.923407,45
321.264923,329.264923,42.120308,50.120308,45
322.406433,330.406433,42.261306,50.261306,45
323.547943,331.547943,42.402303,50.402303,45
324.689453,332.689453,42.543301,50.543301,45
326.167348,334.167348,42.860462,50.860462,45
327.645243,335.645243,43.177624,51.177624,45
329.123138,337.123138,43.494785,51.494785,45
330.610178,338.610178,43.686568,51.686568,45
332.097219,340.097219,43.87835,51.87835,45
333.584259,341.584259,44.070133,52.070133,45
335.046875,343.046875,44.283198,52.283198,45
336.509491,344.509491,44.496263,52.496263,45
337.972107,345.972107,44.709328,52.709328,45
339.42276,347.42276,45.054044,53.054044,45
340.873413,348.873413,45.398761,53.398761,45
342.324066,350.324066,45.743477,53.743477,45
344.026194,352.026194,46.155073,54.155073,45
345.728322,353.728322,46.566668,54.566668,45
347.43045,355.43045,46.978264,54.978264,45
348.834889,356.834889,47.421814,55.421814,45
350.239329,358.239329,47.865364,55.865364,45
351.643768,359.643768,48.308914,56.308914,45
353.085429,1.085429,48.913972,56.913972,45
354.527089,2.527089,49.51903,57.51903,45
355.96875,3.96875,50.124088,58.124088,45
357.097517,5.097517,50.49818,58.49818,45
358.226284,6.226284,50.872273,58.872273,45
359.355051,7.355051,51.246365,59.246365,45
0.56003,8.56003,51.498196,59.498196,45
1.765008,9.765008,51.750027,59.750027,45
2.969987,10.969987,52.001858,60.001858,45
4.144303,12.144303,52.181667,60.181667,45
5.31862,13.31862,52.361477,60.361477,45
6.492936,14.492936,52.541286,60.541286,45
7.549175,15.549175,52.681298,60.681298,45
8.605414,16.605414,52.821311,60.821311,45
9.661653,17.661653,52.961323,60.961323,45
10.647518,18.647518,53.061816,61.061816,45
11.633382,19.633382,53.162309,61.162309,45
12.619247,20.619247,53.262802,61.262802,45
13.502988,21.502988,53.376285,61.376285,45
14.386729,22.386729,53.489769,61.489769,45
15.27047,23.27047,53.603252,61.603252,45
15.746324,23.746324,53.738235,61.738235,45
16.222178,24.222178,53.873219,61.873219,45
16.698032,24.698032,54.008202,62.008202,45
17.14973,25.14973,54.143814,62.143814,45
17.601429,25.601429,54.279427,62.279427,45
18.053127,26.053127,54.415039,62.415039,45
18.423956,26.423956,54.610413,62.610413,45
18.794786,26.794786,54.805786,62.805786,45
19.165615,27.165615,55.00116,63.00116,45
19.405597,27.405597,55.112423,63.112423,45
19.645579,27.645579,55.223686,63.223686,45
19.885561,27.885561,55.334949,63.334949,45
20.092958,28.092958,55.400112,63.400112,45
20.300356,28.300356,55.465274,63.465274,45
20.507753,28.507753,55.530437,63.530437,45
20.733125,28.733125,55.509525,63.509525,45
20.958498,28.958498,55.488613,63.488613,45
21.18387,29.18387,55.467701,63.467701,45
21.393131,29.393131,55.457129,63.457129,45
21.602392,29.602392,55.446558,63.446558,45
21.811653,29.811653,55.435986,63.435986,45
22.195015,30.195015,55.376249,63.376249,45
22.578377,30.578377,55.316512,63.316512,45
22.961739,30.961739,55.256775,63.256775,45
23.659739,31.659739,55.410158,63.410158,45
24.357738,32.357738,55.56354,63.56354,45
25.055738,33.055738,55.716923,63.716923,45
25.767937,33.767937,55.886384,63.886384,45
26.480136,34.480136,56.055846,64.055846,45
27.192335,35.192335,56.225307,64.225307,45
27.729275,35.729275,56.383396,64.383396,45
28.266214,36.266214,56.541485,64.541485,45
28.803154,36.803154,56.699574,64.699574,45
29.339498,37.339498,56.975766,64.975766,45
29.875842,37.875842,57.251957,65.251957,45
30.412186,38.412186,57.528149,65.528149,45
30.809915,38.809915,57.684623,65.684623,45
31.207644,39.207644,57.841096,65.841096,45
31.605373,39.605373,57.99757,65.99757,45
31.97314,39.97314,58.163133,66.163133,45
32.340908,40.340908,58.328696,66.328696,45
32.708675,40.708675,58.494259,66.494259,45
32.845535,40.845535,58.749109,66.749109,45
32.982395,40.982395,59.003958,67.003958,45
33.119255,41.119255,59.258808,67.258808,45
33.216699,41.216699,59.532722,67.532722,45
33.314143,41.314143,59.806637,67.806637,45
33.411587,41.411587,60.080551,68.080551,45
33.745391,41.745391,60.383138,68.383138,45
34.079194,42.079194,60.685725,68.685725,45
34.412998,42.412998,60.988312,68.988312,45
34.678023,42.678023,61.221321,69.221321,45
34.943048,42.943048,61.454331,69.454331,45
35.208073,43.208073,61.68734,69.68734,45
35.457813,43.457813,61.874436,69.874436,45
35.707554,43.707554,62.061531,70.061531,45
35.957294,43.957294,62.248627,70.248627,45
36.478794,44.478794,62.421814,70.421814,45
37.000293,45.000293,62.595001,70.595001,45
37.521793,45.521793,62.768188,70.768188,45
38.183794,46.183794,63.089698,71.089698,45
38.845796,46.845796,63.411209,71.411209,45
39.507797,47.507797,63.732719,71.732719,45
40.137671,48.137671,64.011251,72.011251,45
40.767545,48.767545,64.289782,72.289782,45
41.397419,49.397419,64.568314,72.568314,45
41.7937,49.7937,64.870753,72.870753,45
42.189981,50.189981,65.173193,73.173193,45
42.586262,50.586262,65.475632,73.475632,45
42.68478,50.68478,65.720314,73.720314,45
42.783299,50.783299,65.964997,73.964997,45
42.881817,50.881817,66.209679,74.209679,45
43.074537,51.074537,66.468704,74.468704,45
43.267256,51.267256,66.72773,74.72773,45
43.459976,51.459976,66.986755,74.986755,45
43.8681,51.8681,67.266996,75.266996,45
44.276225,52.276225,67.547236,75.547236,45
44.684349,52.684349,67.827477,75.827477,45
44.740162,52.740162,68.037211,76.037211,45
44.795975,52.795975,68.246946,76.246946,45
44.851788,52.851788,68.45668,76.45668,45
45.000641,53.000641,68.723221,76.723221,45
45.149494,53.149494,68.989761,76.989761,45
45.298347,53.298347,69.256302,77.256302,45
46.356558,54.356558,69.648425,77.648425,45
