lon_east,lon_west,lat_south,lat_north,center_lon,center_lat
44.791872,52.791872,46.209334,54.209334,48.7,50.2
45.248835,53.248835,45.994409,53.994409,49.2,49.9
45.705799,53.705799,45.779484,53.779484,49.7,49.7
46.084799,54.084799,45.631423,53.631423,50.0,49.6
46.4638,54.4638,45.483361,53.483361,50.4,49.4
46.8428,54.8428,45.3353,53.3353,50.8,49.3
47.221658,55.221658,45.170261,53.170261,51.2,49.1
47.600516,55.600516,45.005222,53.005222,51.6,49.0
47.979374,55.979374,44.840183,52.840183,51.9,48.8
48.508564,56.508564,44.72651,52.72651,52.5,48.7
49.037754,57.037754,44.612838,52.612838,53.0,48.6
49.566944,57.566944,44.499165,52.499165,53.5,48.4
49.986982,57.986982,44.466601,52.466601,53.9,48.4
50.407019,58.407019,44.434038,52.434038,54.4,48.4
50.827057,58.827057,44.401474,52.401474,54.8,48.4
51.482538,59.482538,44.383901,52.383901,55.4,48.3
52.138018,60.138018,44.366328,52.366328,56.1,48.3
52.793499,60.793499,44.348755,52.348755,56.7,48.3
53.782304,61.782304,44.368398,52.368398,57.7,48.3
54.771109,62.771109,44.388041,52.388041,58.7,48.3
55.759914,63.759914,44.407684,52.407684,59.7,48.4
57.375699,65.375699,44.724977,52.724977,61.3,48.7
58.991484,66.991484,45.042269,53.042269,62.9,49.0
60.607269,68.607269,45.359562,53.359562,64.6,49.3
62.061409,70.061409,45.681379,53.681379,66.0,49.6
63.515548,71.515548,46.003195,54.003195,67.5,50.0
64.969688,72.969688,46.325012,54.325012,68.9,50.3
65.803632,73.80363199999998,46.489364,54.489364,69.8,50.4
66.637575,74.637575,46.653717,54.653717,70.6,50.6
