Year	MonthDayHour	Month	Day		lon	lat	total_storms	long_dates
2002	030121	03	1	VRAI	46,586262	69,475632		2002-03-01T21:00:00
2002	030200	03	2	VRAI	46,881817	70,209679		2002-03-02T00:00:00
2002	030203	03	2	VRAI	47,459976	70,986755		2002-03-02T03:00:00
2002	030206	03	2	VRAI	48,684349	71,827477		2002-03-02T06:00:00
2002	030209	03	2	VRAI	48,851788	72,45668		2002-03-02T09:00:00
2002	030212	03	2	VRAI	49,298347	73,256302		2002-03-02T12:00:00
2002	030215	03	2	VRAI	52,47298	74,432671		2002-03-02T15:00:00
2002	030218	03	2	VRAI	54,710056	75,898872		2002-03-02T18:00:00
2002	030221	03	2	VRAI	55,662189	77,376671		2002-03-02T21:00:00
2002	030300	03	3	VRAI	56,5508	78,039421		2002-03-03T00:00:00
2002	030303	03	3	VRAI	57,680367	78,695442		2002-03-03T03:00:00
2002	030306	03	3	FIN	60,132404	78,802048		2002-03-03T06:00:00
2002	102312	10	23	FAUX	287,717285	45,557716		2002-10-23T12:00:00
2002	102315	10	23	VRAI	288,790344	44,869759		2002-10-23T15:00:00
2002	102318	10	23	VRAI	290,428894	44,372292		2002-10-23T18:00:00
2002	102321	10	23	VRAI	292,329285	44,12241		2002-10-23T21:00:00
2002	102400	10	24	VRAI	293,551086	43,51395		2002-10-24T00:00:00
2002	102403	10	24	VRAI	294,69043	43,192234		2002-10-24T03:00:00
2002	102406	10	24	VRAI	296,111145	42,848434		2002-10-24T06:00:00
2002	102409	10	24	VRAI	297,550232	42,485073		2002-10-24T09:00:00
2002	102412	10	24	VRAI	299,628113	41,719681		2002-10-24T12:00:00
2002	102415	10	24	VRAI	301,88913	41,389198		2002-10-24T15:00:00
2002	102418	10	24	VRAI	304,303436	41,165695		2002-10-24T18:00:00
2002	102421	10	24	VRAI	306,485046	41,138649		2002-10-24T21:00:00
2002	102500	10	25	VRAI	308,960419	40,761063		2002-10-25T00:00:00
2002	102503	10	25	VRAI	311,710602	40,956264		2002-10-25T03:00:00
2002	102506	10	25	VRAI	314,409058	41,421375		2002-10-25T06:00:00
2002	102509	10	25	VRAI	316,982452	41,919384		2002-10-25T09:00:00
2002	102512	10	25	VRAI	319,806702	42,836979		2002-10-25T12:00:00
2002	102515	10	25	VRAI	322,221039	43,761303		2002-10-25T15:00:00
2002	102518	10	25	VRAI	324,508881	44,469711		2002-10-25T18:00:00
2002	102521	10	25	VRAI	326,950378	45,211197		2002-10-25T21:00:00
2002	102600	10	26	VRAI	329,548126	45,963833		2002-10-26T00:00:00
2002	102603	10	26	VRAI	331,821777	46,628262		2002-10-26T03:00:00
2002	102606	10	26	VRAI	334,302032	47,424164		2002-10-26T06:00:00
2002	102609	10	26	VRAI	336,671875	48,246208		2002-10-26T09:00:00
2002	102612	10	26	VRAI	339,546051	49,171032		2002-10-26T12:00:00
2002	102615	10	26	VRAI	342,511963	50,25127		2002-10-26T15:00:00
2002	102618	10	26	VRAI	345,301453	51,347973		2002-10-26T18:00:00
2002	102621	10	26	VRAI	348,023071	52,193554		2002-10-26T21:00:00
2002	102700	10	27	VRAI	351,148621	52,837048		2002-10-27T00:00:00
2002	102703	10	27	VRAI	354,247772	53,561749		2002-10-27T03:00:00
2002	102706	10	27	VRAI	357,442993	54,047195		2002-10-27T06:00:00
2002	102709	10	27	VRAI	0,602043	54,426781		2002-10-27T09:00:00
2002	102712	10	27	VRAI	3,871889	54,786533		2002-10-27T12:00:00
2002	102715	10	27	VRAI	7,206257	55,093899		2002-10-27T15:00:00
2002	102718	10	27	VRAI	10,775881	55,216953		2002-10-27T18:00:00
2002	102721	10	27	VRAI	14,281682	55,062977		2002-10-27T21:00:00
2002	102800	10	28	VRAI	17,652658	54,967556		2002-10-28T00:00:00
2002	102803	10	28	VRAI	20,569624	54,896782		2002-10-28T03:00:00
2002	102806	10	28	VRAI	22,774446	54,686138		2002-10-28T06:00:00
2002	102809	10	28	VRAI	24,946129	54,4217		2002-10-28T09:00:00
2002	102812	10	28	VRAI	26,831316	54,56086		2002-10-28T12:00:00
2002	102815	10	28	VRAI	28,557949	54,513081		2002-10-28T15:00:00
2002	102818	10	28	VRAI	30,437273	54,269089		2002-10-28T18:00:00
2002	102821	10	28	VRAI	31,972809	54,043968		2002-10-28T21:00:00
2002	102900	10	29	VRAI	33,449718	53,577118		2002-10-29T00:00:00
2002	102903	10	29	VRAI	34,618118	53,52845		2002-10-29T03:00:00
2002	102906	10	29	VRAI	35,771843	53,340118		2002-10-29T06:00:00
2002	102909	10	29	VRAI	36,658146	53,194462		2002-10-29T09:00:00
2002	102912	10	29	VRAI	37,314064	53,118313		2002-10-29T12:00:00
2002	102915	10	29	VRAI	38,093826	53,148849		2002-10-29T15:00:00
2002	102918	10	29	VRAI	38,22023	52,927372		2002-10-29T18:00:00
2002	102921	10	29	VRAI	38,679535	53,016209		2002-10-29T21:00:00
2002	103000	10	30	VRAI	38,825069	52,65012		2002-10-30T00:00:00
2002	103003	10	30	VRAI	39,931572	52,698986		2002-10-30T03:00:00
2002	103006	10	30	VRAI	40,567841	52,728043		2002-10-30T06:00:00
2002	103009	10	30	VRAI	41,008686	53,285606		2002-10-30T09:00:00
2002	103012	10	30	VRAI	42,382374	53,879665		2002-10-30T12:00:00
2002	103015	10	30	VRAI	42,983082	53,042435		2002-10-30T15:00:00
2002	103018	10	30	VRAI	43,957802	52,874119		2002-10-30T18:00:00
2002	103021	10	30	VRAI	44,680256	53,143898		2002-10-30T21:00:00
2002	103100	10	31	VRAI	45,345478	53,211926		2002-10-31T00:00:00
2002	103103	10	31	VRAI	46,554298	53,522743		2002-10-31T03:00:00
2002	103106	10	31	FIN	47,045509	53,457756		2002-10-31T06:00:00
2005	010518	01	5	FAUX	284,024261	39,752003		2005-01-05T18:00:00
2005	010521	01	5	VRAI	289,630127	40,062477		2005-01-05T21:00:00
2005	010600	01	6	VRAI	294,861877	40,551266		2005-01-06T00:00:00
2005	010603	01	6	VRAI	297,706177	40,496159		2005-01-06T03:00:00
2005	010606	01	6	VRAI	300,763092	40,605862		2005-01-06T06:00:00
2005	010609	01	6	VRAI	303,56604	40,747383		2005-01-06T09:00:00
2005	010612	01	6	VRAI	306,248718	40,799294		2005-01-06T12:00:00
2005	010615	01	6	VRAI	307,839355	40,937866		2005-01-06T15:00:00
2005	010618	01	6	VRAI	309,806549	41,246048		2005-01-06T18:00:00
2005	010621	01	6	VRAI	312,262299	41,21212		2005-01-06T21:00:00
2005	010700	01	7	VRAI	316,042603	40,959343		2005-01-07T00:00:00
2005	010703	01	7	VRAI	319,936615	41,121395		2005-01-07T03:00:00
2005	010706	01	7	VRAI	326,028748	43,130707		2005-01-07T06:00:00
2005	010709	01	7	VRAI	329,948395	44,324593		2005-01-07T09:00:00
2005	010712	01	7	VRAI	334,175262	47,244095		2005-01-07T12:00:00
2005	010715	01	7	VRAI	338,852753	48,99567		2005-01-07T15:00:00
2005	010718	01	7	VRAI	343,075623	50,58057		2005-01-07T18:00:00
2005	010721	01	7	VRAI	346,730255	51,800381		2005-01-07T21:00:00
2005	010800	01	8	VRAI	349,889069	52,817207		2005-01-08T00:00:00
2005	010803	01	8	VRAI	354,023621	54,148739		2005-01-08T03:00:00
2005	010806	01	8	VRAI	358,023865	55,530376		2005-01-08T06:00:00
2005	010809	01	8	VRAI	1,912136	56,803192		2005-01-08T09:00:00
2005	010812	01	8	VRAI	6,046248	57,918598		2005-01-08T12:00:00
2005	010815	01	8	VRAI	9,709579	58,941006		2005-01-08T15:00:00
2005	010818	01	8	VRAI	13,073149	59,587677		2005-01-08T18:00:00
2005	010821	01	8	VRAI	17,107788	60,302021		2005-01-08T21:00:00
2005	010900	01	9	VRAI	20,794044	60,584576		2005-01-09T00:00:00
2005	010903	01	9	VRAI	23,805187	60,763348		2005-01-09T03:00:00
2005	010906	01	9	VRAI	26,090872	60,960136		2005-01-09T06:00:00
2005	010909	01	9	VRAI	28,06399	60,952187		2005-01-09T09:00:00
2005	010912	01	9	VRAI	29,17086	60,736958		2005-01-09T12:00:00
2005	010915	01	9	VRAI	30,839041	60,438919		2005-01-09T15:00:00
2005	010918	01	9	VRAI	32,71035	60,082859		2005-01-09T18:00:00
2005	010921	01	9	VRAI	35,085384	59,710606		2005-01-09T21:00:00
2005	011000	01	10	VRAI	37,823524	59,485115		2005-01-10T00:00:00
2005	011003	01	10	VRAI	39,832726	58,980572		2005-01-10T03:00:00
2005	011006	01	10	VRAI	41,984421	58,542156		2005-01-10T06:00:00
2005	011009	01	10	VRAI	44,074062	58,334217		2005-01-10T09:00:00
2005	011012	01	10	VRAI	46,290634	58,784031		2005-01-10T12:00:00
2005	011015	01	10	VRAI	48,419373	59,490753		2005-01-10T15:00:00
2005	011018	01	10	VRAI	49,545307	59,087799		2005-01-10T18:00:00
2005	011021	01	10	VRAI	50,07785	58,253811		2005-01-10T21:00:00
2005	011100	01	11	VRAI	50,633339	57,656353		2005-01-11T00:00:00
2005	011103	01	11	FIN	52,087685	57,816738		2005-01-11T03:00:00
2005	010700	01	7	FAUX	255,260162	35,821339		2005-01-07T00:00:00
2005	010703	01	7	VRAI	256,016357	35,996834		2005-01-07T03:00:00
2005	010706	01	7	VRAI	258,122589	36,829048		2005-01-07T06:00:00
2005	010709	01	7	VRAI	260,4534	37,332249		2005-01-07T09:00:00
2005	010712	01	7	VRAI	261,902924	36,818951		2005-01-07T12:00:00
2005	010715	01	7	VRAI	262,358917	35,403046		2005-01-07T15:00:00
2005	010718	01	7	VRAI	263,196442	34,857899		2005-01-07T18:00:00
2005	010721	01	7	VRAI	265,013275	35,113647		2005-01-07T21:00:00
2005	010800	01	8	VRAI	266,901978	35,638378		2005-01-08T00:00:00
2005	010803	01	8	VRAI	269,340302	36,313843		2005-01-08T03:00:00
2005	010806	01	8	VRAI	271,960449	37,398338		2005-01-08T06:00:00
2005	010809	01	8	VRAI	274,337646	38,296234		2005-01-08T09:00:00
2005	010812	01	8	VRAI	278,328278	39,877419		2005-01-08T12:00:00
2005	010815	01	8	VRAI	281,35144	40,795391		2005-01-08T15:00:00
2005	010818	01	8	VRAI	284,051727	41,218475		2005-01-08T18:00:00
2005	010821	01	8	VRAI	286,926025	41,164726		2005-01-08T21:00:00
2005	010900	01	9	VRAI	289,519318	41,052288		2005-01-09T00:00:00
2005	010903	01	9	VRAI	291,940674	41,269691		2005-01-09T03:00:00
2005	010906	01	9	VRAI	294,682312	41,360195		2005-01-09T06:00:00
2005	010909	01	9	VRAI	297,634521	41,326088		2005-01-09T09:00:00
2005	010912	01	9	VRAI	300,569397	41,397163		2005-01-09T12:00:00
2005	010915	01	9	VRAI	303,336884	41,429592		2005-01-09T15:00:00
2005	010918	01	9	VRAI	306,239075	41,500355		2005-01-09T18:00:00
2005	010921	01	9	VRAI	309,149628	41,584019		2005-01-09T21:00:00
2005	011000	01	10	VRAI	312,192017	41,690887		2005-01-10T00:00:00
2005	011003	01	10	VRAI	315,194763	42,186085		2005-01-10T03:00:00
2005	011006	01	10	VRAI	318,256165	42,701569		2005-01-10T06:00:00
2005	011009	01	10	VRAI	321,17392	43,20203		2005-01-10T09:00:00
2005	011012	01	10	VRAI	324,708527	44,170872		2005-01-10T12:00:00
2005	011015	01	10	VRAI	327,602875	45,206104		2005-01-10T15:00:00
2005	011018	01	10	VRAI	330,842377	46,394791		2005-01-10T18:00:00
2005	011021	01	10	VRAI	333,99942	47,789223		2005-01-10T21:00:00
2005	011100	01	11	VRAI	337,182526	49,589855		2005-01-11T00:00:00
2005	011103	01	11	VRAI	339,760986	51,291191		2005-01-11T03:00:00
2005	011106	01	11	VRAI	342,187622	52,635292		2005-01-11T06:00:00
2005	011109	01	11	VRAI	344,413055	54,142319		2005-01-11T09:00:00
2005	011112	01	11	VRAI	346,403931	55,850063		2005-01-11T12:00:00
2005	011115	01	11	VRAI	348,037781	57,586269		2005-01-11T15:00:00
2005	011118	01	11	VRAI	349,708649	58,906715		2005-01-11T18:00:00
2005	011121	01	11	VRAI	351,15741	59,773083		2005-01-11T21:00:00
2005	011200	01	12	VRAI	352,543945	60,355774		2005-01-12T00:00:00
2005	011203	01	12	VRAI	354,132263	60,896225		2005-01-12T03:00:00
2005	011206	01	12	VRAI	356,102783	61,3619		2005-01-12T06:00:00
2005	011209	01	12	VRAI	358,06546	61,554489		2005-01-12T09:00:00
2005	011212	01	12	VRAI	0,35668	61,98378		2005-01-12T12:00:00
2005	011215	01	12	VRAI	2,915791	62,117634		2005-01-12T15:00:00
2005	011218	01	12	VRAI	5,48054	62,238319		2005-01-12T18:00:00
2005	011221	01	12	VRAI	7,883019	62,567249		2005-01-12T21:00:00
2005	011300	01	13	VRAI	10,065809	62,896111		2005-01-13T00:00:00
2005	011303	01	13	VRAI	12,889835	63,193859		2005-01-13T03:00:00
2005	011306	01	13	VRAI	16,615795	63,137466		2005-01-13T06:00:00
2005	011309	01	13	VRAI	18,855467	62,690399		2005-01-13T09:00:00
2005	011312	01	13	VRAI	20,587534	62,539402		2005-01-13T12:00:00
2005	011315	01	13	VRAI	22,325184	62,344395		2005-01-13T15:00:00
2005	011318	01	13	VRAI	24,602411	62,355133		2005-01-13T18:00:00
2005	011321	01	13	VRAI	26,767351	62,536568		2005-01-13T21:00:00
2005	011400	01	14	VRAI	27,57221	62,228649		2005-01-14T00:00:00
2005	011403	01	14	VRAI	28,930712	61,878166		2005-01-14T03:00:00
2005	011406	01	14	VRAI	29,919352	61,765312		2005-01-14T06:00:00
2005	011409	01	14	VRAI	30,65126	61,475716		2005-01-14T09:00:00
2005	011412	01	14	VRAI	31,853725	61,289082		2005-01-14T12:00:00
2005	011415	01	14	VRAI	33,923248	61,575439		2005-01-14T15:00:00
2005	011418	01	14	VRAI	37,770138	64,07502		2005-01-14T18:00:00
2005	011421	01	14	VRAI	39,548977	65,304375		2005-01-14T21:00:00
2005	011500	01	15	VRAI	40,435287	65,227829		2005-01-15T00:00:00
2005	011503	01	15	VRAI	40,831848	64,655243		2005-01-15T03:00:00
2005	011506	01	15	VRAI	41,989788	64,566841		2005-01-15T06:00:00
2005	011509	01	15	VRAI	42,968433	64,554008		2005-01-15T09:00:00
2005	011512	01	15	VRAI	43,102745	64,548225		2005-01-15T12:00:00
2005	011515	01	15	VRAI	43,467205	64,520958		2005-01-15T15:00:00
2005	011518	01	15	VRAI	44,455593	64,418388		2005-01-15T18:00:00
2005	011521	01	15	VRAI	44,814995	64,211975		2005-01-15T21:00:00
2005	011600	01	16	VRAI	45,043896	64,023933		2005-01-16T00:00:00
2005	011603	01	16	VRAI	46,204865	63,911228		2005-01-16T03:00:00
2005	011606	01	16	VRAI	47,286354	63,626789		2005-01-16T06:00:00
2005	011609	01	16	VRAI	48,174629	63,316326		2005-01-16T09:00:00
2005	011612	01	16	VRAI	49,306946	62,895275		2005-01-16T12:00:00
2005	011615	01	16	VRAI	51,224895	62,491066		2005-01-16T15:00:00
2005	011618	01	16	VRAI	53,500648	61,876942		2005-01-16T18:00:00
2005	011621	01	16	VRAI	55,548084	61,139812		2005-01-16T21:00:00
2005	011700	01	17	VRAI	58,857342	60,104912		2005-01-17T00:00:00
2005	011703	01	17	VRAI	61,493992	60,140228		2005-01-17T03:00:00
2005	011706	01	17	VRAI	64,21167	60,452988		2005-01-17T06:00:00
2005	011709	01	17	VRAI	66,414253	61,073826		2005-01-17T09:00:00
2005	011712	01	17	VRAI	67,34375	61,303074		2005-01-17T12:00:00
2005	011715	01	17	VRAI	68,97451	62,084652		2005-01-17T15:00:00
2005	011718	01	17	VRAI	70,654053	62,82262		2005-01-17T18:00:00
2005	011721	01	17	VRAI	71,833351	63,022274		2005-01-17T21:00:00
2005	011800	01	18	VRAI	72,599854	63,188526		2005-01-18T00:00:00
2005	011803	01	18	VRAI	73,318535	63,563526		2005-01-18T03:00:00
2005	011806	01	18	VRAI	74,442856	63,626141		2005-01-18T06:00:00
2005	011809	01	18	VRAI	75,349762	63,682415		2005-01-18T09:00:00
2005	011812	01	18	FIN	74,316475	62,570129		2005-01-18T12:00:00
2005	110200	11	2	FAUX	253,835495	34,890686		2005-11-02T00:00:00
2005	110203	11	2	VRAI	254,45845	36,732994		2005-11-02T03:00:00
2005	110206	11	2	VRAI	254,983475	37,21698		2005-11-02T06:00:00
2005	110209	11	2	VRAI	255,532364	36,942352		2005-11-02T09:00:00
2005	110212	11	2	VRAI	256,304626	36,766861		2005-11-02T12:00:00
2005	110215	11	2	VRAI	257,212738	36,942215		2005-11-02T15:00:00
2005	110218	11	2	VRAI	258,287537	37,535927		2005-11-02T18:00:00
2005	110221	11	2	VRAI	258,588043	37,553703		2005-11-02T21:00:00
2005	110300	11	3	VRAI	258,519653	37,70451		2005-11-03T00:00:00
2005	110303	11	3	VRAI	258,916412	38,423286		2005-11-03T03:00:00
2005	110306	11	3	VRAI	259,588074	38,879379		2005-11-03T06:00:00
2005	110309	11	3	VRAI	260,323608	38,981327		2005-11-03T09:00:00
2005	110312	11	3	VRAI	261,512817	39,179142		2005-11-03T12:00:00
2005	110315	11	3	VRAI	262,511993	39,496452		2005-11-03T15:00:00
2005	110318	11	3	VRAI	263,53009	40,364098		2005-11-03T18:00:00
2005	110321	11	3	VRAI	264,714111	41,51078		2005-11-03T21:00:00
2005	110400	11	4	VRAI	266,115692	42,406712		2005-11-04T00:00:00
2005	110403	11	4	VRAI	268,144348	43,134457		2005-11-04T03:00:00
2005	110406	11	4	VRAI	270,759552	43,565044		2005-11-04T06:00:00
2005	110409	11	4	VRAI	272,46994	44,051815		2005-11-04T09:00:00
2005	110412	11	4	VRAI	273,506317	45,032475		2005-11-04T12:00:00
2005	110415	11	4	VRAI	274,756134	45,581097		2005-11-04T15:00:00
2005	110418	11	4	VRAI	276,891693	45,955639		2005-11-04T18:00:00
2005	110421	11	4	VRAI	279,006989	46,242695		2005-11-04T21:00:00
2005	110500	11	5	VRAI	281,972168	46,716721		2005-11-05T00:00:00
2005	110503	11	5	VRAI	284,417114	47,20837		2005-11-05T03:00:00
2005	110506	11	5	VRAI	285,980774	47,698963		2005-11-05T06:00:00
2005	110509	11	5	VRAI	286,797729	47,939213		2005-11-05T09:00:00
2005	110512	11	5	VRAI	289,886322	47,445755		2005-11-05T12:00:00
2005	110515	11	5	VRAI	295,446198	46,757671		2005-11-05T15:00:00
2005	110518	11	5	VRAI	298,578369	46,936481		2005-11-05T18:00:00
2005	110521	11	5	VRAI	302,278046	47,199608		2005-11-05T21:00:00
2005	110600	11	6	VRAI	305,716614	47,227165		2005-11-06T00:00:00
2005	110603	11	6	VRAI	308,216888	47,210804		2005-11-06T03:00:00
2005	110606	11	6	VRAI	311,223236	46,995747		2005-11-06T06:00:00
2005	110609	11	6	VRAI	313,995361	46,757439		2005-11-06T09:00:00
2005	110612	11	6	VRAI	316,959869	46,60001		2005-11-06T12:00:00
2005	110615	11	6	VRAI	319,778595	46,438305		2005-11-06T15:00:00
2005	110618	11	6	VRAI	322,894867	46,4561		2005-11-06T18:00:00
2005	110621	11	6	VRAI	326,380005	46,60548		2005-11-06T21:00:00
2005	110700	11	7	VRAI	330,255249	47,038288		2005-11-07T00:00:00
2005	110703	11	7	VRAI	333,817749	47,855747		2005-11-07T03:00:00
2005	110706	11	7	VRAI	337,357788	48,844425		2005-11-07T06:00:00
2005	110709	11	7	VRAI	341,227539	50,278065		2005-11-07T09:00:00
2005	110712	11	7	VRAI	344,389496	51,561588		2005-11-07T12:00:00
2005	110715	11	7	VRAI	346,864777	52,749252		2005-11-07T15:00:00
2005	110718	11	7	VRAI	348,84491	54,349407		2005-11-07T18:00:00
2005	110721	11	7	VRAI	351,256317	56,05574		2005-11-07T21:00:00
2005	110800	11	8	VRAI	353,629517	57,593098		2005-11-08T00:00:00
2005	110803	11	8	VRAI	355,072754	59,514217		2005-11-08T03:00:00
2005	110806	11	8	VRAI	357,014648	60,867813		2005-11-08T06:00:00
2005	110809	11	8	VRAI	358,705078	62,300819		2005-11-08T09:00:00
2005	110812	11	8	VRAI	359,885895	63,550991		2005-11-08T12:00:00
2005	110815	11	8	VRAI	0,830007	64,795654		2005-11-08T15:00:00
2005	110818	11	8	VRAI	2,153999	65,743973		2005-11-08T18:00:00
2005	110821	11	8	VRAI	3,107041	66,83683		2005-11-08T21:00:00
2005	110900	11	9	VRAI	3,680872	67,367157		2005-11-09T00:00:00
2005	110903	11	9	VRAI	5,200041	68,128922		2005-11-09T03:00:00
2005	110906	11	9	VRAI	7,178382	68,780067		2005-11-09T06:00:00
2005	110909	11	9	VRAI	8,451879	69,517296		2005-11-09T09:00:00
2005	110912	11	9	VRAI	8,898182	70,377701		2005-11-09T12:00:00
2005	110915	11	9	VRAI	10,53077	70,962227		2005-11-09T15:00:00
2005	110918	11	9	VRAI	12,545897	70,814774		2005-11-09T18:00:00
2005	110921	11	9	VRAI	14,9245	70,528091		2005-11-09T21:00:00
2005	111000	11	10	VRAI	16,005339	71,595665		2005-11-10T00:00:00
2005	111003	11	10	VRAI	22,214436	70,705795		2005-11-10T03:00:00
2005	111006	11	10	VRAI	27,853373	69,803101		2005-11-10T06:00:00
2005	111009	11	10	VRAI	32,224167	69,753838		2005-11-10T09:00:00
2005	111012	11	10	VRAI	37,383385	69,990715		2005-11-10T12:00:00
2005	111015	11	10	VRAI	42,489246	69,809937		2005-11-10T15:00:00
2005	111018	11	10	VRAI	46,234409	69,980583		2005-11-10T18:00:00
2005	111021	11	10	VRAI	48,723061	70,405937		2005-11-10T21:00:00
2005	111100	11	11	VRAI	51,912086	70,383522		2005-11-11T00:00:00
2005	111103	11	11	VRAI	54,912811	70,464714		2005-11-11T03:00:00
2005	111106	11	11	VRAI	57,494419	70,51693		2005-11-11T06:00:00
2005	111109	11	11	VRAI	60,427929	70,370331		2005-11-11T09:00:00
2005	111112	11	11	VRAI	62,747032	70,284912		2005-11-11T12:00:00
2005	111115	11	11	VRAI	65,622612	70,255264		2005-11-11T15:00:00
2005	111118	11	11	VRAI	66,603119	70,206902		2005-11-11T18:00:00
2005	111121	11	11	VRAI	65,503296	70,15023		2005-11-11T21:00:00
2005	111200	11	12	VRAI	61,859379	69,948196		2005-11-12T00:00:00
2005	111203	11	12	VRAI	59,987381	69,503601		2005-11-12T03:00:00
2005	111206	11	12	VRAI	60,60778	69,180481		2005-11-12T06:00:00
2005	111209	11	12	VRAI	61,993221	69,107101		2005-11-12T09:00:00
2005	111212	11	12	VRAI	63,639809	68,902252		2005-11-12T12:00:00
2005	111215	11	12	VRAI	65,03051	68,818947		2005-11-12T15:00:00
2005	111218	11	12	VRAI	67,166504	68,576355		2005-11-12T18:00:00
2005	111221	11	12	VRAI	69,087601	68,521576		2005-11-12T21:00:00
2005	111300	11	13	VRAI	70,726921	68,369492		2005-11-13T00:00:00
2005	111303	11	13	VRAI	72,680588	68,214928		2005-11-13T03:00:00
2005	111306	11	13	VRAI	74,586365	68,11763		2005-11-13T06:00:00
2005	111309	11	13	VRAI	76,436516	68,002083		2005-11-13T09:00:00
2005	111312	11	13	VRAI	79,381248	67,820053		2005-11-13T12:00:00
2005	111315	11	13	VRAI	81,556122	67,887817		2005-11-13T15:00:00
2005	111318	11	13	FIN	83,165703	67,895012		2005-11-13T18:00:00
2005	110903	11	9	FAUX	297,605438	46,338383		2005-11-09T03:00:00
2005	110906	11	9	VRAI	298,560028	45,732189		2005-11-09T06:00:00
2005	110909	11	9	VRAI	300,274597	45,310799		2005-11-09T09:00:00
2005	110912	11	9	VRAI	302,193695	45,002552		2005-11-09T12:00:00
2005	110915	11	9	VRAI	304,149872	44,687801		2005-11-09T15:00:00
2005	110918	11	9	VRAI	308,635834	45,435154		2005-11-09T18:00:00
2005	110921	11	9	VRAI	314,009613	46,567169		2005-11-09T21:00:00
2005	111000	11	10	VRAI	317,002228	46,787434		2005-11-10T00:00:00
2005	111003	11	10	VRAI	319,528748	47,05928		2005-11-10T03:00:00
2005	111006	11	10	VRAI	321,776184	47,518894		2005-11-10T06:00:00
2005	111009	11	10	VRAI	324,106567	48,146935		2005-11-10T09:00:00
2005	111012	11	10	VRAI	327,440033	48,981533		2005-11-10T12:00:00
2005	111015	11	10	VRAI	330,377594	49,833191		2005-11-10T15:00:00
2005	111018	11	10	VRAI	333,528961	50,840469		2005-11-10T18:00:00
2005	111021	11	10	VRAI	336,542664	51,646687		2005-11-10T21:00:00
2005	111100	11	11	VRAI	340,376556	52,971691		2005-11-11T00:00:00
2005	111103	11	11	VRAI	343,388733	54,07605		2005-11-11T03:00:00
2005	111106	11	11	VRAI	345,862366	55,158909		2005-11-11T06:00:00
2005	111109	11	11	VRAI	348,065857	56,200592		2005-11-11T09:00:00
2005	111112	11	11	VRAI	349,90213	57,389324		2005-11-11T12:00:00
2005	111115	11	11	VRAI	351,729065	58,323101		2005-11-11T15:00:00
2005	111118	11	11	VRAI	353,040955	59,301487		2005-11-11T18:00:00
2005	111121	11	11	VRAI	354,271149	59,821518		2005-11-11T21:00:00
2005	111200	11	12	VRAI	355,388641	60,088585		2005-11-12T00:00:00
2005	111203	11	12	VRAI	356,82373	60,399521		2005-11-12T03:00:00
2005	111206	11	12	VRAI	357,931885	60,360767		2005-11-12T06:00:00
2005	111209	11	12	VRAI	358,886505	60,237206		2005-11-12T09:00:00
2005	111212	11	12	VRAI	0,054784	60,310799		2005-11-12T12:00:00
2005	111215	11	12	VRAI	1,458712	60,344807		2005-11-12T15:00:00
2005	111218	11	12	VRAI	3,008789	60,297882		2005-11-12T18:00:00
2005	111221	11	12	VRAI	4,635311	60,513634		2005-11-12T21:00:00
2005	111300	11	13	VRAI	6,326647	60,850357		2005-11-13T00:00:00
2005	111303	11	13	VRAI	8,714028	61,084942		2005-11-13T03:00:00
2005	111306	11	13	VRAI	11,718491	61,514458		2005-11-13T06:00:00
2005	111309	11	13	VRAI	14,684201	61,556316		2005-11-13T09:00:00
2005	111312	11	13	VRAI	18,238241	61,264462		2005-11-13T12:00:00
2005	111315	11	13	VRAI	21,039616	61,316151		2005-11-13T15:00:00
2005	111318	11	13	VRAI	24,070314	61,760807		2005-11-13T18:00:00
2005	111321	11	13	FIN	27,872952	62,869888		2005-11-13T21:00:00
2006	010812	01	8	FAUX	299,579193	34,220718		2006-01-08T12:00:00
2006	010815	01	8	VRAI	300,810089	34,475769		2006-01-08T15:00:00
2006	010818	01	8	VRAI	302,591614	35,104065		2006-01-08T18:00:00
2006	010821	01	8	VRAI	305,140808	36,967255		2006-01-08T21:00:00
2006	010900	01	9	VRAI	305,550537	37,05442		2006-01-09T00:00:00
2006	010903	01	9	VRAI	308,407593	38,782318		2006-01-09T03:00:00
2006	010906	01	9	VRAI	310,584412	40,257317		2006-01-09T06:00:00
2006	010909	01	9	VRAI	312,715973	41,846287		2006-01-09T09:00:00
2006	010912	01	9	VRAI	315,372345	43,696789		2006-01-09T12:00:00
2006	010915	01	9	VRAI	317,857758	44,96664		2006-01-09T15:00:00
2006	010918	01	9	VRAI	320,628845	46,167698		2006-01-09T18:00:00
2006	010921	01	9	VRAI	324,486206	48,062294		2006-01-09T21:00:00
2006	011000	01	10	VRAI	328,159973	49,634708		2006-01-10T00:00:00
2006	011003	01	10	VRAI	331,788055	51,275471		2006-01-10T03:00:00
2006	011006	01	10	VRAI	335,381927	52,87915		2006-01-10T06:00:00
2006	011009	01	10	VRAI	339,221313	54,625126		2006-01-10T09:00:00
2006	011012	01	10	VRAI	342,924805	56,476078		2006-01-10T12:00:00
2006	011015	01	10	VRAI	345,908997	58,153492		2006-01-10T15:00:00
2006	011018	01	10	VRAI	348,694794	59,862133		2006-01-10T18:00:00
2006	011021	01	10	VRAI	351,08783	61,473804		2006-01-10T21:00:00
2006	011100	01	11	VRAI	353,179626	62,787777		2006-01-11T00:00:00
